date,timestamp,call_disposition,contact_id
2019-10-03,2019-10-03T20:17:10.000Z,Connected,5447469586aa9c7b8
2019-10-01,2019-10-01T17:22:28.000Z,Left Voicemail,5447469586aa9c7b8
2019-10-01,2019-10-01T16:03:40.000Z,Left Voicemail,7ca4a60b058a400a
2019-09-30,2019-09-30T20:06:02.000Z,Left Voicemail,7ca4a60b058a400a
2019-08-12,2019-08-12T22:51:17.000Z,No Answer,8588a9798b7c08064
2019-06-25,2019-06-25T19:54:19.000Z,Left Voicemail,ac48b7ab990900b64
2019-07-09,2019-07-09T22:31:04.000Z,Connected,a5589677648bb0ca0
2019-07-09,2019-07-09T22:26:49.000Z,Left Voicemail,a5589677648bb0ca0
2019-04-26,2019-04-26T15:32:55.000Z,Connected,898cba78c7656ab96
2019-02-28,2020-02-12T20:23:29.000Z,Left Voicemail,c7b46a4cc997ca064
2019-03-14,2019-06-02T08:07:52.000Z,Left Voicemail,67cc4c08a69c44048
2019-03-12,2019-06-02T08:08:03.000Z,Wrong Number,850c60a70c58a699b
2019-03-14,2019-06-02T08:07:29.000Z,Wrong Number,850c60a70c58a699b
2019-10-29,2019-10-29T17:36:40.000Z,No Answer,9a489847587c4aa84
2019-11-25,2019-11-25T20:41:14.000Z,No Answer,7ca6449660b76cc4
2019-04-24,2019-04-24T17:51:04.000Z,Connected,9bc5696c64bb56a8
2019-07-03,2019-07-03T21:29:49.000Z,Left Voicemail,9658a7b9cc790608
2019-07-03,2019-07-03T21:03:05.000Z,Left Voicemail,5c47b5b9b49b90cb0
2019-08-08,2019-08-08T16:23:40.000Z,Left Voicemail,b708564c5850c0796
2019-08-08,2019-08-08T16:19:09.000Z,No Answer,c6b8c648809b96848
2019-08-08,2019-08-08T16:21:05.000Z,Left Voicemail,b5aabca68b9709c56
2019-08-08,2019-08-08T16:13:53.000Z,No Answer,87a444090a6caa744
2019-07-10,2019-07-10T13:05:01.000Z,Left Voicemail,c7858b709b707b568
2019-07-29,2019-07-29T22:39:59.000Z,No Answer,4ca0796866c680b80
2019-06-25,2019-06-25T19:49:09.000Z,Left Voicemail,4ca0796866c680b80
2019-09-10,2019-09-10T15:59:51.000Z,Left Voicemail,807460a998658ab48
2019-10-17,2019-10-17T14:57:55.000Z,Busy,807c9b560868a8576
2019-12-10,2019-12-10T22:38:24.000Z,No Answer,c496995b9c4c84a80
2019-12-13,2019-12-13T17:55:50.000Z,No Answer,c496995b9c4c84a80
2019-10-18,2019-10-18T16:55:12.000Z,Left Voicemail,4886a450a4ac7b504
2019-10-18,2019-10-18T16:44:02.000Z,No Answer,4886a450a4ac7b504
2019-10-18,2019-10-18T17:00:58.000Z,Left Voicemail,64ba8704795790c60
2019-04-11,2019-04-11T20:12:32.000Z,Connected,588cb457ab7ab7464
2019-12-10,2019-12-10T17:20:55.000Z,No Answer,4cccccc4b70a866b4
2019-12-09,2019-12-10T01:54:42.000Z,Left Voicemail,4cccccc4b70a866b4
2019-07-11,2019-07-11T23:02:38.000Z,Rejected,4b4b468c684a4799b
2019-10-17,2019-10-17T18:03:06.000Z,Wrong Number,a4c8069489cbcc674
2019-10-17,2019-10-17T18:05:43.000Z,Left Voicemail,a4c8069489cbcc674
2019-10-17,2019-10-17T18:05:49.000Z,Left Voicemail,a4c8069489cbcc674
2019-10-17,2019-10-17T18:03:50.000Z,Wrong Number,a4c8069489cbcc674
2019-11-05,2019-11-05T22:30:55.000Z,Not in Service,aa79a478a9b9a09c0
2019-07-16,2019-07-16T22:19:31.000Z,Left Voicemail,5780b499b57bcb864
2019-07-16,2019-07-16T22:19:23.000Z,Left Voicemail,5780b499b57bcb864
2019-07-03,2019-07-03T19:14:53.000Z,No Answer,48ba499b796c6b0b4
2019-07-03,2019-07-03T21:32:37.000Z,Left Voicemail,6667a7a9078aa6b56
2019-07-03,2019-07-03T21:32:56.000Z,Left Voicemail,6667a7a9078aa6b56
2019-07-03,2019-07-03T21:17:51.000Z,Left Voicemail,4690087064a640944
2019-07-29,2019-07-29T22:38:01.000Z,Connected,a6cb56a04b7896598
2019-11-04,2019-11-04T22:26:03.000Z,No Answer,859655909599c6656
2019-11-04,2019-11-04T22:25:55.000Z,No Answer,859655909599c6656
2019-08-08,2019-08-08T21:29:54.000Z,Left Voicemail,b84a7b89aa7bb9b60
2019-08-16,2019-08-16T21:07:20.000Z,Busy,6b779a4a6b5c77c68
2019-08-20,2019-08-20T15:28:41.000Z,Busy,6b779a4a6b5c77c68
2019-09-10,2019-09-10T15:04:50.000Z,Left Voicemail,8ab6bba4a8c99c760
2019-07-24,2019-07-24T23:21:32.000Z,No Answer,8b59c4c789b7c4976
2019-07-24,2019-07-24T23:19:21.000Z,No Answer,449cc705570b66768
2019-08-16,2019-08-16T21:12:27.000Z,Left Voicemail,95904494a97c80b0
2019-08-20,2019-08-20T14:54:26.000Z,Left Voicemail,95904494a97c80b0
2019-09-10,2019-09-10T15:51:49.000Z,Left Voicemail,95904494a97c80b0
2019-04-01,2019-04-02T21:01:35.000Z,Connected,49baac708a7b00544
2019-07-25,2019-07-26T00:09:02.000Z,Left Voicemail,889c06b690ba860cb
2019-07-25,2019-07-26T00:10:10.000Z,Left Voicemail,889c06b690ba860cb
2019-08-02,2019-08-02T16:04:02.000Z,No Answer,889c06b690ba860cb
2019-07-25,2019-07-26T00:10:18.000Z,Left Voicemail,889c06b690ba860cb
2019-07-03,2019-07-03T21:31:29.000Z,Left Voicemail,597a884a50700c080
2019-07-12,2019-07-12T21:15:48.000Z,Left Voicemail,597a884a50700c080
2019-07-03,2019-07-03T21:31:39.000Z,Left Voicemail,597a884a50700c080
2019-07-03,2019-07-03T21:31:51.000Z,Left Voicemail,69797ba5bcc69c944
2019-06-04,2019-06-24T12:53:49.000Z,Not in Service,8c5abbcb448059b96
2019-09-24,2019-09-24T17:08:58.000Z,Not in Service,8c5abbcb448059b96
2019-10-22,2019-10-22T15:50:41.000Z,Wrong Number,ac9ac0a0cc497b47
2019-10-22,2019-10-22T15:50:31.000Z,Wrong Number,87c76076c0079a968
2019-10-24,2019-10-24T20:15:03.000Z,No Answer,69c0ca8969c448c9b
2019-12-11,2019-12-11T17:47:46.000Z,No Answer,7449a64b6a67649b8
2019-12-20,2019-12-20T17:41:39.000Z,Left Voicemail,ca0b845b554b08488
2019-11-05,2019-11-05T22:54:59.000Z,No Answer,ac554a8c995c8bc9b
2019-08-02,2019-08-02T18:31:50.000Z,Left Voicemail,b694c75707a8bc704
2019-08-02,2019-08-02T18:37:05.000Z,No Answer,90aacc47468cb8896
2019-07-03,2019-07-03T16:35:23.000Z,Left Voicemail,804b97a905847ca68
2019-07-16,2019-07-16T22:20:42.000Z,Left Voicemail,74c74aa7cb44c47b0
2019-07-25,2019-07-26T00:06:25.000Z,Not in Service,a9045587bb6ac7860
2019-07-25,2019-07-26T00:06:16.000Z,Left Voicemail,a9045587bb6ac7860
2019-07-16,2019-07-16T22:20:52.000Z,Left Voicemail,48565bca55a675b40
2019-06-19,2019-06-24T12:30:53.000Z,Left Voicemail,48565bca55a675b40
2019-08-08,2019-08-08T16:50:41.000Z,Wrong Number,90477c08a706cb464
2019-07-03,2019-07-03T16:49:09.000Z,Not in Service,676b708bb445c6640
2019-07-03,2019-07-03T16:47:48.000Z,Not in Service,480879a709b90758
2019-07-03,2019-07-03T16:45:59.000Z,Left Voicemail,5c09b08060877a904
2019-07-03,2019-07-03T16:05:02.000Z,Left Voicemail,4bb5bccc665c54c9b
2019-07-17,2019-07-17T19:55:10.000Z,No Answer,57a68799ac8476448
2019-08-09,2019-08-09T15:32:27.000Z,No Answer,57a68799ac8476448
2019-07-17,2019-07-17T20:09:27.000Z,No Answer,4c8b8c45990ca5568
2019-07-24,2019-07-24T23:23:39.000Z,No Answer,566a4908786058504
2019-08-09,2019-08-09T15:38:43.000Z,No Answer,566a4908786058504
2019-08-16,2019-08-16T17:53:41.000Z,Left Voicemail,bc84b4a6c5899704
2019-10-16,2019-10-16T21:31:15.000Z,Left Voicemail,bc84b4a6c5899704
2019-07-29,2019-07-29T23:43:41.000Z,Left Voicemail,bc84b4a6c5899704
2019-07-24,2019-07-24T23:20:43.000Z,No Answer,bc84b4a6c5899704
2019-10-15,2019-10-15T22:51:50.000Z,No Answer,bc84b4a6c5899704
2019-07-17,2019-07-17T19:51:42.000Z,Left Voicemail,bc84b4a6c5899704
2019-09-10,2019-09-10T22:16:28.000Z,No Answer,70ab44a00b84b4cb8
2019-07-16,2019-07-16T21:19:37.000Z,Wrong Number,b687cc840c7866c00
2019-08-08,2019-08-08T21:13:34.000Z,Left Voicemail,bcc0897956ba0a468
2019-08-08,2019-08-08T21:13:21.000Z,Left Voicemail,bcc0897956ba0a468
2019-09-27,2019-09-27T15:57:46.000Z,Left Voicemail,60c9b967c0cc89848
2019-09-27,2019-09-27T15:57:59.000Z,Left Voicemail,60c9b967c0cc89848
2019-09-09,2019-09-09T14:41:08.000Z,No Answer,a4cbbc005b44b0586
2019-09-27,2019-09-27T15:49:25.000Z,Left Voicemail,a4cbbc005b44b0586
2019-09-17,2019-09-17T19:54:50.000Z,Left Voicemail,a4cbbc005b44b0586
2019-09-11,2019-09-11T13:59:14.000Z,No Answer,a4cbbc005b44b0586
2019-09-10,2019-09-10T13:54:32.000Z,Left Voicemail,a4cbbc005b44b0586
2019-09-18,2019-09-18T20:59:18.000Z,Left Voicemail,a4cbbc005b44b0586
2019-09-09,2019-09-09T14:44:43.000Z,No Answer,995607b509ba9aa8
2019-09-27,2019-09-27T15:51:39.000Z,Left Voicemail,995607b509ba9aa8
2019-09-11,2019-09-11T13:49:17.000Z,No Answer,995607b509ba9aa8
2019-09-10,2019-09-10T13:57:20.000Z,Left Voicemail,995607b509ba9aa8
2019-11-12,2019-11-12T21:30:35.000Z,Left Voicemail,a560cc5ccb90a7994
2019-10-09,2019-10-09T20:11:41.000Z,No Answer,7747b555879cc5664
2019-10-11,2019-10-11T14:14:10.000Z,Left Voicemail,7747b555879cc5664
2019-10-14,2019-10-14T18:04:05.000Z,Left Voicemail,7747b555879cc5664
2019-10-17,2019-10-17T20:59:46.000Z,No Answer,7747b555879cc5664
2019-11-04,2019-11-04T22:31:07.000Z,Left Voicemail,67c00a595a04b75
2019-08-08,2019-08-08T23:36:08.000Z,Left Voicemail,906bc94807999406
2019-03-22,2019-03-22T16:17:27.000Z,No Answer,8b98099905c7b5a84
2019-05-29,2019-06-24T12:54:36.000Z,No Answer,bc777a5a0a7098888
2019-09-25,2019-09-25T14:59:02.000Z,Left Voicemail,56b09648ac47ba480
2019-08-08,2019-08-08T16:46:15.000Z,Not in Service,84640a995795cbcb0
2019-08-08,2019-08-08T17:31:51.000Z,Connected,ab096b5c9b86049b8
2019-11-05,2019-11-05T22:39:47.000Z,Left Voicemail,70a0bbb6a655a067b
2019-11-05,2019-11-05T22:32:52.000Z,Left Voicemail,70a0bbb6a655a067b
2019-11-05,2019-11-05T22:31:25.000Z,Wrong Number,aba608988bc049506
2019-11-05,2019-11-05T22:31:07.000Z,Not in Service,aba608988bc049506
2019-06-06,2019-06-24T12:50:48.000Z,Left Voicemail,7ac469055ca00689
2019-10-08,2019-10-08T16:31:19.000Z,Left Voicemail,b7a4794670558a5b4
2019-07-24,2019-07-24T23:21:14.000Z,Connected,7a64674957a984464
2019-07-24,2019-07-24T23:20:29.000Z,Connected,7a64674957a984464
2019-07-24,2019-07-24T23:20:53.000Z,No Answer,564554096cc7bb55b
2019-04-25,2019-04-25T15:55:19.000Z,Connected,86c57a7566b899408
2019-07-23,2019-07-23T23:46:29.000Z,No Answer,b90cacb8c889c8556
2019-08-08,2019-08-08T16:22:24.000Z,No Answer,cac9aac878777c548
2019-03-26,2019-03-26T17:48:23.000Z,Left Voicemail,8476c6bb87c0cc840
2019-07-12,2019-07-12T16:31:50.000Z,Left Voicemail,8476c6bb87c0cc840
2019-03-21,2019-03-21T19:33:16.000Z,Left Voicemail,8476c6bb87c0cc840
2019-03-28,2019-03-28T18:25:20.000Z,Left Voicemail,8476c6bb87c0cc840
2019-06-20,2019-06-24T12:30:35.000Z,No Answer,c9688a9b0a45ca7b0
2019-06-20,2019-06-24T12:30:36.000Z,Connected,c9688a9b0a45ca7b0
2019-06-20,2019-06-24T12:30:34.000Z,Connected,c9688a9b0a45ca7b0
2019-10-24,2019-10-24T20:08:20.000Z,Connected,c9688a9b0a45ca7b0
2019-12-11,2019-12-11T18:50:00.000Z,Wrong Number,7a05c696695978b08
2019-05-01,2019-05-01T15:49:01.000Z,Connected,44b64ab864ac44880
2019-12-11,2019-12-11T18:49:45.000Z,No Answer,44b64ab864ac44880
2019-07-03,2019-07-03T21:51:07.000Z,Left Voicemail,8854068564bb0b096
2019-10-17,2019-10-17T21:15:52.000Z,No Answer,b95047c07447c409b
2019-06-05,2019-06-24T12:53:08.000Z,No Answer,4c848448ac9b8a880
2019-06-05,2019-06-24T12:53:10.000Z,Left Voicemail,54597444867075b88
2019-06-05,2019-06-24T12:53:11.000Z,Left Voicemail,990cabc60988c666
2019-06-05,2019-06-24T12:53:09.000Z,Left Voicemail,55ba69a0a690b549
2019-10-01,2019-10-01T15:45:12.000Z,Left Voicemail,c6ccbccba878ccc84
2019-12-10,2019-12-10T14:53:20.000Z,Not in Service,c4b9789ac6a0586ab
2019-11-25,2019-11-25T16:56:42.000Z,No Answer,c4b9789ac6a0586ab
2019-11-19,2019-11-19T20:09:31.000Z,No Answer,c4b9789ac6a0586ab
2019-10-16,2019-10-16T22:07:35.000Z,Connected,6a085bc8777699b7b
2019-10-16,2019-10-16T16:54:20.000Z,No Answer,66c90406548478a68
2019-10-17,2019-10-17T17:23:05.000Z,Left Voicemail,66c90406548478a68
2019-10-17,2019-10-17T17:39:49.000Z,No Answer,450896c7598c750a
2019-10-16,2019-10-16T16:58:34.000Z,Left Voicemail,7ab6b76c498665960
2019-10-17,2019-10-17T17:26:04.000Z,Left Voicemail,7ab6b76c498665960
2019-10-17,2019-10-17T17:35:53.000Z,No Answer,b406c674656760588
2019-08-08,2019-08-08T15:46:28.000Z,No Answer,c87c6846a77450088
2019-12-03,2019-12-03T20:50:47.000Z,No Answer,9cb64c88878c9684
2019-10-14,2019-10-14T19:18:32.000Z,No Answer,59a4b9cb96c54579b
2019-11-21,2019-11-22T19:57:27.000Z,Left Voicemail,bab965988b6a6985b
2019-07-25,2019-07-25T23:32:22.000Z,No Answer,9080c65a0040576a6
2019-07-10,2019-07-10T23:06:03.000Z,Wrong Number,c8c855a8474bcc880
2019-07-10,2019-07-10T23:13:22.000Z,Left Voicemail,c8c855a8474bcc880
2019-07-24,2019-07-24T23:29:24.000Z,No Answer,78ba4ca8979b6c47b
2019-07-25,2019-07-25T23:32:30.000Z,No Answer,78ba4ca8979b6c47b
2019-08-09,2019-08-09T15:28:22.000Z,No Answer,b8b09c85b649c7c00
2019-08-09,2019-08-09T15:28:16.000Z,No Answer,b8b09c85b649c7c00
2019-08-09,2019-08-09T15:28:06.000Z,No Answer,b8b09c85b649c7c00
2019-08-09,2019-08-09T15:27:43.000Z,No Answer,b8b09c85b649c7c00
2019-10-16,2019-10-16T22:01:13.000Z,Left Voicemail,68a0675a0a86958b4
2019-07-24,2019-07-24T23:23:56.000Z,No Answer,68a0675a0a86958b4
2019-08-08,2019-08-08T22:08:09.000Z,Connected,68a0675a0a86958b4
2019-07-25,2019-07-25T23:31:33.000Z,No Answer,68a0675a0a86958b4
2019-07-24,2019-07-24T23:28:04.000Z,No Answer,67a8740c66a5a5bb4
2019-07-25,2019-07-25T23:30:58.000Z,No Answer,67a8740c66a5a5bb4
2019-10-15,2019-10-15T22:36:48.000Z,Wrong Number,497089cc8b04c4c5b
2019-08-09,2019-08-09T15:29:15.000Z,No Answer,504cbcba505559888
2019-07-16,2019-07-16T22:20:04.000Z,Left Voicemail,9074bc609678840a6
2019-07-16,2019-07-16T22:19:52.000Z,Wrong Number,9074bc609678840a6
2019-07-16,2019-07-16T22:20:12.000Z,Left Voicemail,9074bc609678840a6
2019-07-24,2019-07-24T23:22:56.000Z,Wrong Number,9074bc609678840a6
2019-08-08,2019-08-08T17:01:01.000Z,Left Voicemail,9074bc609678840a6
2019-08-09,2019-08-09T15:39:31.000Z,No Answer,b8a94c0ab86856696
2019-06-19,2019-06-24T12:31:03.000Z,No Answer,8695876886a980400
2019-08-08,2019-08-08T16:24:33.000Z,Left Voicemail,848c6a6c9c5c96064
2019-08-08,2019-08-08T15:58:32.000Z,Left Voicemail,c60c790a67c664a68
2019-08-08,2019-08-08T15:56:13.000Z,Left Voicemail,6b4c48a76b89bc440
2019-03-20,2019-03-20T15:58:49.000Z,No Answer,6b4c48a76b89bc440
2019-08-08,2019-08-08T16:30:40.000Z,No Answer,bc4a56a00468a4904
2019-09-13,2019-09-13T15:57:33.000Z,Busy,b48b5a66c567b045
2019-08-08,2019-08-08T16:22:45.000Z,Left Voicemail,906b4b660788a0576
2019-08-08,2019-08-08T16:34:40.000Z,No Answer,96687cc9cc689bb0
2019-08-08,2019-08-08T16:52:27.000Z,Left Voicemail,c4c66006a94984804
2019-07-23,2019-07-23T23:42:58.000Z,No Answer,7a46ca9a8787b6408
2019-07-25,2019-07-25T23:47:23.000Z,No Answer,7a46ca9a8787b6408
2019-08-08,2019-08-08T16:40:38.000Z,No Answer,4cc8a67c850bb7760
2019-07-23,2019-07-23T23:41:55.000Z,No Answer,4cc8a67c850bb7760
2019-07-25,2019-07-25T23:46:38.000Z,No Answer,4cc8a67c850bb7760
2019-08-02,2019-08-02T16:12:28.000Z,No Answer,4cc8a67c850bb7760
2019-08-08,2019-08-08T15:47:41.000Z,No Answer,45775457689c504b
2019-07-30,2019-07-30T18:13:18.000Z,Left Voicemail,8678ab98b97780000
2019-07-25,2019-07-25T16:26:24.000Z,Left Voicemail,8678ab98b97780000
2019-07-25,2019-07-25T16:27:00.000Z,Wrong Number,85c4b9a606b940656
2019-07-03,2019-07-03T17:44:06.000Z,No Answer,58774c085a478c79
2019-11-25,2019-11-25T22:57:37.000Z,Connected,7658bba98b50c6576
2019-10-08,2019-10-08T16:35:39.000Z,Connected,7658bba98b50c6576
2019-10-08,2019-10-08T16:13:42.000Z,Wrong Number,5457c6a997a984848
2019-08-08,2019-08-08T21:47:50.000Z,No Answer,6b80985c8bc898080
2019-11-07,2019-11-07T20:41:05.000Z,Left Voicemail,5c785b9bc48695b4
2019-11-22,2019-11-22T22:16:59.000Z,Left Voicemail,67b0bbbc49850b976
2019-03-21,2019-03-21T21:38:23.000Z,No Answer,806c6bab487cc8c5b
2019-03-21,2019-03-21T21:50:41.000Z,No Answer,6a9b87497464ab9b8
2019-03-21,2019-03-21T21:51:21.000Z,No Answer,b74b5460ccc7a9bc6
2019-03-21,2019-03-21T21:51:01.000Z,No Answer,76b0087c807099888
2019-06-26,2019-06-26T20:31:14.000Z,Left Voicemail,67a80c0769654aa
2019-11-12,2019-11-12T20:53:08.000Z,Left Voicemail,797c07bb67596b99b
2019-03-21,2019-03-21T21:41:14.000Z,Left Voicemail,54440879c7b400cc6
2019-09-24,2019-09-24T15:52:05.000Z,No Answer,789bbba90cca0cb4
2019-08-08,2019-08-08T20:26:21.000Z,No Answer,b70c09a9995b7c78
2019-12-17,2019-12-17T17:10:44.000Z,Left Voicemail,647ab6a905a487696
2019-12-17,2019-12-17T17:09:53.000Z,Left Voicemail,647ab6a905a487696
2019-08-08,2019-08-08T16:06:24.000Z,No Answer,5b089c97ac4590760
2019-08-08,2019-08-08T16:05:02.000Z,No Answer,5b4009c0b558685b8
2019-09-17,2019-09-17T19:00:26.000Z,No Answer,c5559b0a9658b8996
2019-08-08,2019-08-08T16:41:48.000Z,No Answer,a64cc0765477580b8
2019-11-12,2019-11-12T21:39:38.000Z,Left Voicemail,59ac08488656b5448
2019-11-12,2019-11-12T22:56:41.000Z,Left Voicemail,580c54b57564b0608
2019-11-12,2019-11-12T22:35:49.000Z,Left Voicemail,85598c99675798a9b
2019-12-16,2019-12-16T20:21:50.000Z,Wrong Number,580b8c477b5c09008
2019-12-16,2019-12-16T20:24:14.000Z,Left Voicemail,580b8c477b5c09008
2019-09-13,2019-09-13T16:57:36.000Z,No Answer,7b5c54808ac56a9b0
2019-09-23,2019-09-23T18:59:49.000Z,Not in Service,a0749485c6b6475c0
2019-05-29,2019-06-24T12:54:38.000Z,Left Voicemail,5b6a86b5a7b077bcb
2019-05-29,2019-06-24T12:54:37.000Z,No Answer,470c85cc8bb4c9c68
2019-05-29,2019-06-24T12:54:40.000Z,Left Voicemail,b47550b45b595c87b
2019-06-20,2019-06-24T12:48:35.000Z,No Answer,a849706accc6006ab
2019-05-23,2019-05-23T18:21:40.000Z,Connected,a849706accc6006ab
2019-05-29,2019-05-29T17:32:02.000Z,Connected,a849706accc6006ab
2019-07-10,2019-07-10T23:12:36.000Z,Wrong Number,898580ba58aaa755b
2019-03-22,2019-03-22T16:12:53.000Z,No Answer,b68ca5650b085ca8
2019-11-26,2019-11-26T17:41:07.000Z,No Answer,7c0a6948564949b96
2019-11-26,2019-11-26T17:40:39.000Z,No Answer,6cab9b9c9a899abcb
2019-11-26,2019-11-26T17:40:03.000Z,No Answer,c97c9b66c05090aab
2019-11-26,2019-11-26T17:39:31.000Z,No Answer,40989c040ca800c5b
2019-12-10,2019-12-10T15:29:29.000Z,Left Voicemail,48a0704747a998b64
2019-12-17,2019-12-17T18:30:52.000Z,No Answer,48a0704747a998b64
2019-10-02,2019-10-02T14:50:01.000Z,Left Voicemail,45bb48c6486485888
2019-09-25,2019-09-25T20:55:58.000Z,Connected,609690cc08854768
2019-09-12,2019-09-12T22:07:48.000Z,Connected,5a878acc770079064
2019-08-08,2019-08-08T17:59:52.000Z,Left Voicemail,5a878acc770079064
2019-10-03,2019-10-03T17:10:01.000Z,Left Voicemail,5a878acc770079064
2019-08-12,2019-08-12T22:30:59.000Z,No Answer,5a878acc770079064
2019-10-29,2019-10-29T21:21:37.000Z,No Answer,5a878acc770079064
2019-10-29,2019-10-29T21:17:21.000Z,No Answer,b698b7c9b0a70c60
2019-10-29,2019-10-29T21:22:47.000Z,No Answer,797a08b5090770b56
2019-08-16,2019-08-16T17:53:05.000Z,No Answer,5b4605660c598b864
2019-08-09,2019-08-09T15:32:21.000Z,Left Voicemail,6697ca080c7757880
2019-08-09,2019-08-09T15:32:10.000Z,No Answer,6697ca080c7757880
2019-08-12,2019-08-12T22:27:56.000Z,No Answer,6697ca080c7757880
2019-08-08,2019-08-08T18:54:16.000Z,Left Voicemail,6697ca080c7757880
2019-10-02,2019-10-02T15:33:19.000Z,Left Voicemail,75595a46956644896
2019-09-25,2019-09-25T14:18:04.000Z,Wrong Number,860a057cb9704b5ab
2019-10-02,2019-10-02T15:37:05.000Z,Left Voicemail,baab95ac077a059
2019-03-21,2019-03-21T21:31:08.000Z,Left Voicemail,aa700ca400ca87554
2019-12-06,2019-12-06T20:22:17.000Z,No Answer,677c9694a99004608
2019-12-05,2019-12-05T18:43:37.000Z,No Answer,677c9694a99004608
2019-12-13,2019-12-13T18:03:00.000Z,No Answer,677c9694a99004608
2019-12-10,2019-12-10T22:50:18.000Z,Wrong Number,c977947cbb00698a6
2019-12-10,2019-12-10T22:50:40.000Z,Wrong Number,c977947cbb00698a6
2019-12-05,2019-12-05T18:58:21.000Z,Wrong Number,c977947cbb00698a6
2019-12-13,2019-12-13T18:03:27.000Z,Wrong Number,c977947cbb00698a6
2019-12-13,2019-12-13T17:46:53.000Z,No Answer,6c87c0c87acc94ba6
2019-12-05,2019-12-05T17:11:41.000Z,Left Voicemail,6c87c0c87acc94ba6
2019-12-05,2019-12-05T19:11:59.000Z,No Answer,6c87c0c87acc94ba6
2019-12-16,2019-12-16T19:49:58.000Z,No Answer,6c87c0c87acc94ba6
2019-12-13,2019-12-13T17:59:04.000Z,No Answer,a5ab044009b06c954
2019-12-06,2019-12-06T20:18:01.000Z,Left Voicemail,a5ab044009b06c954
2019-12-05,2019-12-05T18:48:30.000Z,No Answer,a5ab044009b06c954
2019-12-13,2019-12-13T17:51:57.000Z,No Answer,6ca879974ab4b6096
2019-12-05,2019-12-05T17:48:36.000Z,No Answer,6ca879974ab4b6096
2019-12-05,2019-12-05T17:46:46.000Z,No Answer,6ca879974ab4b6096
2019-12-06,2019-12-06T20:13:28.000Z,No Answer,6ca879974ab4b6096
2019-11-25,2019-11-25T23:58:32.000Z,No Answer,764a88b6855cc0960
2019-07-30,2019-07-30T18:21:25.000Z,Left Voicemail,6a8c96aa8787bb79b
2019-12-11,2019-12-11T18:33:40.000Z,Connected,55bac6b685a7bb400
2019-07-30,2019-07-30T18:28:36.000Z,Left Voicemail,b86896a6aac6468a6
2019-07-30,2019-07-30T18:27:36.000Z,Left Voicemail,6057c9a679546a056
2019-12-10,2019-12-10T22:09:25.000Z,No Answer,6057c9a679546a056
2019-12-11,2019-12-11T18:02:40.000Z,No Answer,6057c9a679546a056
2019-12-13,2019-12-13T17:48:44.000Z,No Answer,6057c9a679546a056
2019-07-30,2019-07-30T18:26:07.000Z,No Answer,b4660b60b85089780
2019-12-10,2019-12-10T22:22:45.000Z,No Answer,75657694059807888
2019-11-07,2019-11-07T19:19:51.000Z,Wrong Number,b966b4ba580469b68
2019-11-07,2019-11-07T19:20:06.000Z,No Answer,5bc08b8760694cb40
2019-08-08,2019-08-08T17:10:13.000Z,No Answer,50594ac89c6505c5b
2019-11-05,2019-11-05T17:58:25.000Z,Connected,8006408aacc06c840
2019-11-05,2019-11-05T20:05:32.000Z,No Answer,8006408aacc06c840
2019-04-01,2019-04-01T15:21:25.000Z,No Answer,7a0c8c40a670abaab
2019-04-01,2019-04-01T15:17:50.000Z,No Answer,7a0c8c40a670abaab
2019-08-15,2019-08-15T22:02:58.000Z,No Answer,60b4098095a85079
2019-11-25,2019-11-25T23:29:47.000Z,Left Voicemail,4a969c9a7bb846a84
2019-03-21,2019-03-21T21:24:43.000Z,No Answer,b4ac8574c64aa079
2019-11-04,2019-11-04T22:25:07.000Z,Left Voicemail,5767a8b44879579ab
2019-07-03,2019-07-03T21:35:00.000Z,Left Voicemail,54958558b9464c880
2019-07-02,2019-07-02T22:54:22.000Z,No Answer,54958558b9464c880
2019-07-03,2019-07-03T21:35:54.000Z,Left Voicemail,87b4a005878488c68
2019-07-03,2019-07-03T21:35:47.000Z,Left Voicemail,87b4a005878488c68
2019-09-10,2019-09-10T15:47:34.000Z,Left Voicemail,b4a65458ca6056b64
2019-12-11,2019-12-11T19:49:11.000Z,Left Voicemail,a797475ac70ba6480
2019-10-02,2019-10-02T15:07:49.000Z,No Answer,695b4bab466697904
2019-10-16,2019-10-16T22:01:20.000Z,No Answer,4b655cab954c79568
2019-10-24,2019-10-24T21:15:01.000Z,No Answer,4b655cab954c79568
2019-07-23,2019-07-23T23:47:35.000Z,No Answer,c0467ba5474484a64
2019-07-25,2019-07-25T23:50:48.000Z,No Answer,c0467ba5474484a64
2019-08-02,2019-08-02T16:32:20.000Z,Not in Service,c0467ba5474484a64
2019-08-15,2019-08-15T20:32:35.000Z,Wrong Number,700bc805cb609675b
2019-12-17,2019-12-17T17:29:40.000Z,No Answer,700bc805cb609675b
2019-08-08,2019-08-08T20:36:55.000Z,Left Voicemail,700bc805cb609675b
2019-10-17,2019-10-17T16:32:35.000Z,Left Voicemail,5c749a0688960645
2019-06-05,2019-06-24T12:53:19.000Z,No Answer,c7c04058c0a49469
2019-06-05,2019-06-24T12:53:17.000Z,No Answer,c70a749cc709c6b56
2019-07-03,2019-07-03T18:09:19.000Z,Left Voicemail,85b65c46877c0c760
2019-05-29,2019-06-24T12:54:56.000Z,Left Voicemail,4b8b87987bbcc4b7b
2019-07-03,2019-07-03T18:03:46.000Z,Left Voicemail,4b8b87987bbcc4b7b
